,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
517,13339267,https://www.zillow.com/homedetails/535-Zenobia-St-Denver-CO-80204/13339267_zpid/,"$545,000","535 Zenobia Street, Denver, CO 80204",535 Zenobia Street,Denver,CO,80204,540688,,,,,,,,,,,,,,,,,,,,,
518,13284415,https://www.zillow.com/homedetails/2836-N-Glencoe-St-Denver-CO-80207/13284415_zpid/,"$710,000","2836 Glencoe Street, Denver, CO 80207",2836 Glencoe Street,Denver,CO,80207,685825,,,,,,,,,,,,,,,,,,,,,
519,13335408,https://www.zillow.com/homedetails/1434-Knox-Ct-Denver-CO-80204/13335408_zpid/,"$550,000","1434 Knox Court, Denver, CO 80204",1434 Knox Court,Denver,CO,80204,545416,,,,,,,,,,,,,,,,,,,,,
520,13302458,https://www.zillow.com/homedetails/3950-N-Jackson-St-Denver-CO-80205/13302458_zpid/,"$525,000","3950 N Jackson Street, Denver, CO 80205",3950 N Jackson Street,Denver,CO,80205,513415,,,,,,,,,,,,,,,,,,,,,
521,109688186,https://www.zillow.com/homedetails/2995-N-Glencoe-St-Denver-CO-80207/109688186_zpid/,"$505,000","2995 Glencoe Street, Denver, CO 80207",2995 Glencoe Street,Denver,CO,80207,493900,,,,,,,,,,,,,,,,,,,,,
522,13358875,https://www.zillow.com/homedetails/3054-W-Dakota-Ave-Denver-CO-80219/13358875_zpid/,"$315,000","3054 W Dakota Avenue, Denver, CO 80219",3054 W Dakota Avenue,Denver,CO,80219,315000,,,,,,,,,,,,,,,,,,,,,
523,13370632,https://www.zillow.com/homedetails/1135-S-Emerson-St-Denver-CO-80210/13370632_zpid/,"$1,925,000","1135 S Emerson Street, Denver, CO 80210",1135 S Emerson Street,Denver,CO,80210,1878614,,,,,,,,,,,,,,,,,,,,,
524,13347203,https://www.zillow.com/homedetails/54-S-Emerson-St-5-Denver-CO-80209/13347203_zpid/,"$524,900","54 S Emerson Street  Unit 5, Denver, CO 80209",54 S Emerson Street  Unit 5,Denver,CO,80209,515818,,,,,,,,,,,,,,,,,,,,,
525,13375569,https://www.zillow.com/homedetails/2635-S-Monroe-St-Denver-CO-80210/13375569_zpid/,"$2,000,000","2635 S Monroe Street, Denver, CO 80210",2635 S Monroe Street,Denver,CO,80210,1943700,,,,,,,,,,,,,,,,,,,,,
526,13350615,https://www.zillow.com/homedetails/621-S-Harrison-Ln-Denver-CO-80209/13350615_zpid/,"$1,599,000","621 S Harrison Lane, Denver, CO 80209",621 S Harrison Lane,Denver,CO,80209,1597800,,,,,,,,,,,,,,,,,,,,,
527,2080323363,https://www.zillow.com/homedetails/7755-E-Quincy-Ave-303-Denver-CO-80237/2080323363_zpid/,"$215,000","7755 E Quincy Avenue  Unit 303, Denver, CO 80237",7755 E Quincy Avenue  Unit 303,Denver,CO,80237,212783,,,,,,,,,,,,,,,,,,,,,
528,13414471,https://www.zillow.com/homedetails/3054-S-Bellaire-St-Denver-CO-80222/13414471_zpid/,"$2,100,000","3054 S Bellaire Street, Denver, CO 80222",3054 S Bellaire Street,Denver,CO,80222,2050131,,,,,,,,,,,,,,,,,,,,,
529,82593348,https://www.zillow.com/homedetails/3457-Ringsby-Ct-UNIT-330-Denver-CO-80216/82593348_zpid/,"$550,000","3457 Ringsby Court  Unit 330, Denver, CO 80216",3457 Ringsby Court  Unit 330,Denver,CO,80216,545736,,,,,,,,,,,,,,,,,,,,,
530,13278457,https://www.zillow.com/homedetails/4639-Crown-Blvd-Denver-CO-80239/13278457_zpid/,"$450,000","4639 Crown Boulevard, Denver, CO 80239",4639 Crown Boulevard,Denver,CO,80239,445200,,,,,,,,,,,,,,,,,,,,,
531,13289846,https://www.zillow.com/homedetails/1600-Quebec-St-Denver-CO-80220/13289846_zpid/,"$515,000","1600 Quebec Street, Denver, CO 80220",1600 Quebec Street,Denver,CO,80220,462800,,,,,,,,,,,,,,,,,,,,,
532,13362705,https://www.zillow.com/homedetails/1205-S-Patton-Ct-Denver-CO-80219/13362705_zpid/,"$400,000","1205 S Patton Court, Denver, CO 80219",1205 S Patton Court,Denver,CO,80219,393700,,,,,,,,,,,,,,,,,,,,,
533,247390547,https://www.zillow.com/homedetails/4160-E-Warren-Ave-UNIT-2-Denver-CO-80222/247390547_zpid/,"$499,999","4160 E Warren Avenue  Unit 2, Denver, CO 80222",4160 E Warren Avenue  Unit 2,Denver,CO,80222,490744,,,,,,,,,,,,,,,,,,,,,
534,13387106,https://www.zillow.com/homedetails/2756-S-Downing-Cir-Denver-CO-80210/13387106_zpid/,"$748,000","2756 S Downing Circle, Denver, CO 80210",2756 S Downing Circle,Denver,CO,80210,753795,,,,,,,,,,,,,,,,,,,,,
535,109683717,https://www.zillow.com/homedetails/891-14th-St-UNIT-2701-Denver-CO-80202/109683717_zpid/,"$1,220,000","891 14th Street  Unit 2701, Denver, CO 80202",891 14th Street  Unit 2701,Denver,CO,80202,1203733,,,,,,,,,,,,,,,,,,,,,
536,52963975,https://www.zillow.com/homedetails/1747-N-Washington-St-C103-Denver-CO-80203/52963975_zpid/,"$485,000","1747 Washington Street  Unit C103, Denver, CO 80203",1747 Washington Street  Unit C103,Denver,CO,80203,474374,,,,,,,,,,,,,,,,,,,,,
537,110555633,https://www.zillow.com/homedetails/3376-Ulster-St-Denver-CO-80238/110555633_zpid/,"$900,000","3376 Ulster Street, Denver, CO 80238",3376 Ulster Street,Denver,CO,80238,900000,,,,,,,,,,,,,,,,,,,,,
538,63358432,https://www.zillow.com/homedetails/2945-Curtis-St-Denver-CO-80205/63358432_zpid/,"$1,024,000","2945 Curtis Street, Denver, CO 80205",2945 Curtis Street,Denver,CO,80205,1010036,,,,,,,,,,,,,,,,,,,,,
539,13292095,https://www.zillow.com/homedetails/1599-W-51st-Ave-Denver-CO-80221/13292095_zpid/,"$525,000","1599 W 51st Avenue, Denver, CO 80221",1599 W 51st Avenue,Denver,CO,80221,518567,,,,,,,,,,,,,,,,,,,,,
540,13426573,https://www.zillow.com/homedetails/4605-S-Yosemite-St-UNIT-44-Denver-CO-80237/13426573_zpid/,"$470,000","4605 S Yosemite Street  Unit 44, Denver, CO 80237",4605 S Yosemite Street  Unit 44,Denver,CO,80237,465176,,,,,,,,,,,,,,,,,,,,,
541,13316007,https://www.zillow.com/homedetails/2543-River-Dr-2545-Denver-CO-80211/13316007_zpid/,"$715,000","2543 River Drive  Unit 2545, Denver, CO 80211",2543 River Drive  Unit 2545,Denver,CO,80211,715003,,,,,,,,,,,,,,,,,,,,,
542,82593492,https://www.zillow.com/homedetails/3597-Xanthia-St-Denver-CO-80238/82593492_zpid/,"$1,299,000","3597 Xanthia Street, Denver, CO 80238",3597 Xanthia Street,Denver,CO,80238,1286543,,,,,,,,,,,,,,,,,,,,,
543,61471030,https://www.zillow.com/homedetails/1800-Lawrence-St-APT-209-Denver-CO-80202/61471030_zpid/,"$640,000","1800 Lawrence Street  Unit 209, Denver, CO 80202",1800 Lawrence Street  Unit 209,Denver,CO,80202,636234,,,,,,,,,,,,,,,,,,,,,
544,2060842054,https://www.zillow.com/homedetails/2880-S-Locust-St-APT-N200-Denver-CO-80222/2060842054_zpid/,"$225,000","2880 S Locust Street  Unit N200, Denver, CO 80222",2880 S Locust Street  Unit N200,Denver,CO,80222,,,,,,,,,,,,,,,,,,,,,,
545,72296271,https://www.zillow.com/homedetails/1064-Spruce-Ct-Denver-CO-80230/72296271_zpid/,"$925,000","1064 Spruce Court, Denver, CO 80230",1064 Spruce Court,Denver,CO,80230,853500,,,,,,,,,,,,,,,,,,,,,
546,13373784,https://www.zillow.com/homedetails/1881-S-Monroe-St-Denver-CO-80210/13373784_zpid/,"$550,000","1881 S Monroe Street, Denver, CO 80210",1881 S Monroe Street,Denver,CO,80210,536829,,,,,,,,,,,,,,,,,,,,,
547,318397187,https://www.zillow.com/homedetails/350-N-Milwaukee-St-Denver-CO-80206/318397187_zpid/,"$3,200,000","350 Milwaukee Street, Denver, CO 80206",350 Milwaukee Street,Denver,CO,80206,3150769,,,,,,,,,,,,,,,,,,,,,
548,58295744,https://www.zillow.com/homedetails/2112-E-17th-Ave-Denver-CO-80206/58295744_zpid/,"$630,000","2112 E 17th Avenue, Denver, CO 80206",2112 E 17th Avenue,Denver,CO,80206,623262,,,,,,,,,,,,,,,,,,,,,
549,2060915578,https://www.zillow.com/homedetails/234-Monroe-St-Denver-CO-80206/2060915578_zpid/,"$3,275,000","234 Monroe Street, Denver, CO 80206",234 Monroe Street,Denver,CO,80206,,,,,,,,,,,,,,,,,,,,,,
550,13369443,https://www.zillow.com/homedetails/1637-S-Logan-St-Denver-CO-80210/13369443_zpid/,"$1,599,000","1637 S Logan Street, Denver, CO 80210",1637 S Logan Street,Denver,CO,80210,1582994,,,,,,,,,,,,,,,,,,,,,
551,13380386,https://www.zillow.com/homedetails/2295-S-Linley-Ct-Denver-CO-80219/13380386_zpid/,"$475,000","2295 S Linley Court, Denver, CO 80219",2295 S Linley Court,Denver,CO,80219,516600,,,,,,,,,,,,,,,,,,,,,
552,61471502,https://www.zillow.com/homedetails/148-S-Emerson-St-APT-205-Denver-CO-80209/61471502_zpid/,"$250,000","148 S Emerson St APT 205, Denver, CO 80209",148 S Emerson St APT 205,Denver,CO,80209,250000,,,,,,,,,,,,,,,,,,,,,
553,13323838,https://www.zillow.com/homedetails/2849-S-Depew-St-Denver-CO-80227/13323838_zpid/,"$570,000","2849 S Depew St, Denver, CO 80227",2849 S Depew St,Denver,CO,80227,561999,Listing provided by IRES,Jacob Busekrus,,,,,,,,,,,,,,,,,,,
554,13348083,https://www.zillow.com/homedetails/301-N-Monroe-St-Denver-CO-80206/13348083_zpid/,"$4,950,000","301 Monroe Street, Denver, CO 80206",301 Monroe Street,Denver,CO,80206,4784999,,,,,,,,,,,,,,,,,,,,,
555,13344539,https://www.zillow.com/homedetails/150-W-Bayaud-Ave-Denver-CO-80223/13344539_zpid/,"$725,000","150 W Bayaud Avenue, Denver, CO 80223",150 W Bayaud Avenue,Denver,CO,80223,720734,,,,,,,,,,,,,,,,,,,,,
556,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725,,,,,,,,,,,,,,,,,,,,,
557,13419870,https://www.zillow.com/homedetails/9200-Cherry-Creek-South-Dr-4-Denver-CO-80231/13419870_zpid/,"$615,000","9200 E Cherry Creek South Drive  Unit 4, Denver, CO 80231",9200 E Cherry Creek South Drive  Unit 4,Denver,CO,80231,606300,,,,,,,,,,,,,,,,,,,,,
558,130133708,https://www.zillow.com/homedetails/4846-W-Hayward-Pl-Denver-CO-80212/130133708_zpid/,"$1,165,000","4846 W Hayward Place, Denver, CO 80212",4846 W Hayward Place,Denver,CO,80212,1165000,,,,,,,,,,,,,,,,,,,,,
559,337664467,https://www.zillow.com/homedetails/4745-N-Elm-Ct-Denver-CO-80211/337664467_zpid/,"$1,900,000","4745 Elm Court, Denver, CO 80211",4745 Elm Court,Denver,CO,80211,1851282,,,,,,,,,,,,,,,,,,,,,
560,13294798,https://www.zillow.com/homedetails/4429-Winona-Ct-Denver-CO-80212/13294798_zpid/,"$750,000","4429 Winona Court, Denver, CO 80212",4429 Winona Court,Denver,CO,80212,739344,,,,,,,,,,,,,,,,,,,,,
561,2084541274,https://www.zillow.com/homedetails/1616-S-Broadway-APT-304-Denver-CO-80210/2084541274_zpid/,"$475,000","1616 S Broadway  Unit 304, Denver, CO 80210",1616 S Broadway  Unit 304,Denver,CO,80210,496500,,,,,,,,,,,,,,,,,,,,,
562,13312351,https://www.zillow.com/homedetails/3626-Perry-St-Denver-CO-80212/13312351_zpid/,"$825,000","3626 Perry Street, Denver, CO 80212",3626 Perry Street,Denver,CO,80212,812867,,,,,,,,,,,,,,,,,,,,,
563,251841122,https://www.zillow.com/homedetails/5254-N-Eliot-St-Denver-CO-80221/251841122_zpid/,"$585,000","5254 Eliot Street, Denver, CO 80221",5254 Eliot Street,Denver,CO,80221,,,,,,,,,,,,,,,,,,,,,,
564,2060961214,https://www.zillow.com/homedetails/1800-15th-St-101-105-Denver-CO-80202/2060961214_zpid/,"$1,800,000","1800 15th Street  Unit 101 & 105, Denver, CO 80202",1800 15th Street  Unit 101 & 105,Denver,CO,80202,,,,,,,,,,,,,,,,,,,,,,
565,58687422,https://www.zillow.com/homedetails/4385-S-Balsam-St-UNIT-5-203-Denver-CO-80123/58687422_zpid/,"$410,000","4385 S Balsam Street  Unit 5-203, Denver, CO 80123",4385 S Balsam Street  Unit 5-203,Denver,CO,80123,410002,,,,,,,,,,,,,,,,,,,,,
566,251843775,https://www.zillow.com/homedetails/3393-W-30th-Ave-Denver-CO-80211/251843775_zpid/,"$1,850,000","3393 W 30th Avenue, Denver, CO 80211",3393 W 30th Avenue,Denver,CO,80211,1774193,,,,,,,,,,,,,,,,,,,,,
567,2123223703,https://www.zillow.com/homedetails/707-Quitman-St-Denver-CO-80204/2123223703_zpid/,"$419,000","707 N Quitman Street, Denver, CO 80204",707 N Quitman Street,Denver,CO,80204,413047,,,,,,,,,,,,,,,,,,,,,
568,13429837,https://www.zillow.com/homedetails/3550-S-Harlan-St-UNIT-170-Denver-CO-80235/13429837_zpid/,"$270,000","3550 S Harlan St UNIT 170, Denver, CO 80235",3550 S Harlan St UNIT 170,Denver,CO,80235,267000,Listing provided by IRES,Colton Davis,,,,,,,,,,,,,,,,,,,
569,58685693,https://www.zillow.com/homedetails/300-W-11th-Ave-UNIT-8B-Denver-CO-80204/58685693_zpid/,"$499,000","300 W 11th Avenue  Unit 8b, Denver, CO 80204",300 W 11th Avenue  Unit 8b,Denver,CO,80204,489764,,,,,,,,,,,,,,,,,,,,,
570,13374082,https://www.zillow.com/homedetails/3966-E-Evans-Ave-Denver-CO-80210/13374082_zpid/,"$410,000","3966 E Evans Avenue, Denver, CO 80210",3966 E Evans Avenue,Denver,CO,80210,407112,,,,,,,,,,,,,,,,,,,,,
571,13349611,https://www.zillow.com/homedetails/3100-E-Cherry-Creek-South-Dr-APT-501-Denver-CO-80209/13349611_zpid/,"$565,000","3100 E Cherry Creek South Drive  Unit 501, Denver, CO 80209",3100 E Cherry Creek South Drive  Unit 501,Denver,CO,80209,551961,,,,,,,,,,,,,,,,,,,,,
572,13304833,https://www.zillow.com/homedetails/2635-N-Monroe-St-Denver-CO-80205/13304833_zpid/,"$1,375,000","2635 N Monroe Street, Denver, CO 80205",2635 N Monroe Street,Denver,CO,80205,1342065,,,,,,,,,,,,,,,,,,,,,
573,52964842,https://www.zillow.com/homedetails/736-N-Ash-St-Denver-CO-80220/52964842_zpid/,"$875,000","736 N Ash Street, Denver, CO 80220",736 N Ash Street,Denver,CO,80220,861328,,,,,,,,,,,,,,,,,,,,,
574,13368034,https://www.zillow.com/homedetails/1710-S-Zuni-St-Denver-CO-80223/13368034_zpid/,"$500,000","1710 S Zuni Street, Denver, CO 80223",1710 S Zuni Street,Denver,CO,80223,492100,,,,,,,,,,,,,,,,,,,,,
575,13401199,https://www.zillow.com/homedetails/10011-E-Ohio-Ave-Denver-CO-80247/13401199_zpid/,"$945,000","10011 E Ohio Avenue, Denver, CO 80247",10011 E Ohio Avenue,Denver,CO,80247,934499,,,,,,,,,,,,,,,,,,,,,
576,2061599387,https://www.zillow.com/homedetails/2441-N-Broadway-210-Denver-CO-80205/2061599387_zpid/,"$675,000","2441 Broadway  Unit 210, Denver, CO 80205",2441 Broadway  Unit 210,Denver,CO,80205,,,,,,,,,,,,,,,,,,,,,,
577,13422484,https://www.zillow.com/homedetails/3770-S-Tamarac-Dr-Denver-CO-80237/13422484_zpid/,"$599,900","3770 S Tamarac Drive, Denver, CO 80237",3770 S Tamarac Drive,Denver,CO,80237,599900,,,,,,,,,,,,,,,,,,,,,
578,13421396,https://www.zillow.com/homedetails/9105-E-Lehigh-Ave-APT-78-Denver-CO-80237/13421396_zpid/,"$315,000","9105 E Lehigh Avenue  Unit 78, Denver, CO 80237",9105 E Lehigh Avenue  Unit 78,Denver,CO,80237,315000,,,,,,,,,,,,,,,,,,,,,
579,109683781,https://www.zillow.com/homedetails/891-14th-St-UNIT-3810-Denver-CO-80202/109683781_zpid/,"$1,500,000","891 14th Street  Unit 3810, Denver, CO 80202",891 14th Street  Unit 3810,Denver,CO,80202,1463900,,,,,,,,,,,,,,,,,,,,,
580,13375541,https://www.zillow.com/homedetails/2674-S-Cook-St-Denver-CO-80210/13375541_zpid/,"$1,985,000","2674 S Cook Street, Denver, CO 80210",2674 S Cook Street,Denver,CO,80210,1937168,,,,,,,,,,,,,,,,,,,,,
581,58685603,https://www.zillow.com/homedetails/1301-N-Speer-Blvd-202-Denver-CO-80204/58685603_zpid/,"$369,000","1301 Speer Boulevard  Unit 202, Denver, CO 80204",1301 Speer Boulevard  Unit 202,Denver,CO,80204,366000,,,,,,,,,,,,,,,,,,,,,
582,13374003,https://www.zillow.com/homedetails/3303-E-Asbury-Ave-Denver-CO-80210/13374003_zpid/,"$725,000","3303 E Asbury Avenue, Denver, CO 80210",3303 E Asbury Avenue,Denver,CO,80210,707317,,,,,,,,,,,,,,,,,,,,,
583,13398024,https://www.zillow.com/homedetails/10150-E-Virginia-Ave-UNIT-4-104-Denver-CO-80247/13398024_zpid/,"$264,900","10150 E Virginia Avenue  Unit 4-104, Denver, CO 80247",10150 E Virginia Avenue  Unit 4-104,Denver,CO,80247,261136,,,,,,,,,,,,,,,,,,,,,
584,13379570,https://www.zillow.com/homedetails/2010-W-Jewell-Ave-Denver-CO-80223/13379570_zpid/,"$539,900","2010 W Jewell Avenue, Denver, CO 80223",2010 W Jewell Avenue,Denver,CO,80223,539900,,,,,,,,,,,,,,,,,,,,,
585,13346190,https://www.zillow.com/homedetails/511-N-Downing-St-Denver-CO-80218/13346190_zpid/,"$1,200,000","511 N Downing Street, Denver, CO 80218",511 N Downing Street,Denver,CO,80218,1200001,,,,,,,,,,,,,,,,,,,,,
586,13392934,https://www.zillow.com/homedetails/1225-Dahlia-St-Denver-CO-80220/13392934_zpid/,"$875,000","1225 Dahlia Street, Denver, CO 80220",1225 Dahlia Street,Denver,CO,80220,875000,,,,,,,,,,,,,,,,,,,,,
587,13347044,https://www.zillow.com/homedetails/327-N-Washington-St-Denver-CO-80203/13347044_zpid/,"$885,000","327 N Washington Street, Denver, CO 80203",327 N Washington Street,Denver,CO,80203,885004,,,,,,,,,,,,,,,,,,,,,
588,87930602,https://www.zillow.com/homedetails/9141-E-33rd-Ave-Denver-CO-80238/87930602_zpid/,"$1,549,000","9141 E 33rd Avenue, Denver, CO 80238",9141 E 33rd Avenue,Denver,CO,80238,1500000,,,,,,,,,,,,,,,,,,,,,
589,13303363,https://www.zillow.com/homedetails/3501-N-Josephine-St-Denver-CO-80205/13303363_zpid/,"$875,000","3501 N Josephine Street, Denver, CO 80205",3501 N Josephine Street,Denver,CO,80205,862455,,,,,,,,,,,,,,,,,,,,,
590,2074952738,https://www.zillow.com/homedetails/4456-Utica-St-Denver-CO-80212/2074952738_zpid/,"$1,395,000","4456 Utica Street, Denver, CO 80212",4456 Utica Street,Denver,CO,80212,,,,,,,,,,,,,,,,,,,,,,
591,13417563,https://www.zillow.com/homedetails/2894-S-Willow-Ct-Denver-CO-80231/13417563_zpid/,"$520,000","2894 S Willow Court, Denver, CO 80231",2894 S Willow Court,Denver,CO,80231,520003,,,,,,,,,,,,,,,,,,,,,
592,72296890,https://www.zillow.com/homedetails/3515-N-Williams-St-3517-Denver-CO-80205/72296890_zpid/,"$719,900","3515 N Williams Street  Unit 3517, Denver, CO 80205",3515 N Williams Street  Unit 3517,Denver,CO,80205,714916,,,,,,,,,,,,,,,,,,,,,
593,88904462,https://www.zillow.com/homedetails/77-W-Archer-Pl-UNIT-2-Denver-CO-80223/88904462_zpid/,"$340,000","77 W Archer Place  Unit 2, Denver, CO 80223",77 W Archer Place  Unit 2,Denver,CO,80223,339100,,,,,,,,,,,,,,,,,,,,,
594,118576881,https://www.zillow.com/homedetails/2869-Kingston-St-Denver-CO-80238/118576881_zpid/,"$799,000","2869 Kingston Street, Denver, CO 80238",2869 Kingston Street,Denver,CO,80238,799001,,,,,,,,,,,,,,,,,,,,,
595,13389056,https://www.zillow.com/homedetails/1410-Spruce-St-Denver-CO-80220/13389056_zpid/,"$485,000","1410 Spruce Street, Denver, CO 80220",1410 Spruce Street,Denver,CO,80220,475500,,,,,,,,,,,,,,,,,,,,,
596,13388675,https://www.zillow.com/homedetails/1322-N-Ulster-St-Denver-CO-80220/13388675_zpid/,"$450,000","1322 Ulster Street, Denver, CO 80220",1322 Ulster Street,Denver,CO,80220,437142,,,,,,,,,,,,,,,,,,,,,
597,2060829883,https://www.zillow.com/homedetails/4514-W-41st-Ave-4516-Denver-CO-80212/2060829883_zpid/,"$499,900","4514 W 41st Avenue  Unit 4514-4516, Denver, CO 80212",4514 W 41st Avenue  Unit 4514-4516,Denver,CO,80212,,,,,,,,,,,,,,,,,,,,,,
598,13399362,https://www.zillow.com/homedetails/585-S-Alton-Way-APT-4B-Denver-CO-80247/13399362_zpid/,"$245,000","585 S Alton Way  Unit 4b, Denver, CO 80247",585 S Alton Way  Unit 4b,Denver,CO,80247,238300,,,,,,,,,,,,,,,,,,,,,
599,13371671,https://www.zillow.com/homedetails/1786-S-Gilpin-St-Denver-CO-80210/13371671_zpid/,"$715,000","1786 S Gilpin Street, Denver, CO 80210",1786 S Gilpin Street,Denver,CO,80210,715000,,,,,,,,,,,,,,,,,,,,,
600,13364297,https://www.zillow.com/homedetails/1583-S-Michigan-Way-Denver-CO-80219/13364297_zpid/,"$495,000","1583 S Michigan Way, Denver, CO 80219",1583 S Michigan Way,Denver,CO,80219,487080,,,,,,,,,,,,,,,,,,,,,
601,96114857,https://www.zillow.com/homedetails/2521-Bryant-St-Denver-CO-80211/96114857_zpid/,"$999,000","2521 Bryant Street, Denver, CO 80211",2521 Bryant Street,Denver,CO,80211,982067,,,,,,,,,,,,,,,,,,,,,
602,2061666422,https://www.zillow.com/homedetails/211-Garfield-St-Denver-CO-80206/2061666422_zpid/,"$3,695,000","211 Garfield Street, Denver, CO 80206",211 Garfield Street,Denver,CO,80206,,,,,,,,,,,,,,,,,,,,,,
603,63358148,https://www.zillow.com/homedetails/2547-Xanthia-Ct-Denver-CO-80238/63358148_zpid/,"$1,199,500","2547 Xanthia Court, Denver, CO 80238",2547 Xanthia Court,Denver,CO,80238,1187100,,,,,,,,,,,,,,,,,,,,,
604,2062499816,https://www.zillow.com/homedetails/4309-N-Kalamath-St-Denver-CO-80211/2062499816_zpid/,"$1,095,000","4309 N Kalamath Street, Denver, CO 80211",4309 N Kalamath Street,Denver,CO,80211,,,,,,,,,,,,,,,,,,,,,,
605,96075198,https://www.zillow.com/homedetails/2127-Lowell-Blvd-Denver-CO-80211/96075198_zpid/,"$1,350,000","2127 Lowell Boulevard, Denver, CO 80211",2127 Lowell Boulevard,Denver,CO,80211,1234700,,,,,,,,,,,,,,,,,,,,,
606,125578115,https://www.zillow.com/homedetails/452-University-Blvd-Denver-CO-80206/125578115_zpid/,"$1,149,000","452 University Boulevard, Denver, CO 80206",452 University Boulevard,Denver,CO,80206,1112715,,,,,,,,,,,,,,,,,,,,,
607,13309067,https://www.zillow.com/homedetails/3244-Vallejo-St-Denver-CO-80211/13309067_zpid/,"$825,000","3244 Vallejo Street, Denver, CO 80211",3244 Vallejo Street,Denver,CO,80211,825006,,,,,,,,,,,,,,,,,,,,,
608,13057096,https://www.zillow.com/homedetails/8565-E-Amherst-Cir-Denver-CO-80231/13057096_zpid/,"$675,000","8565 E Amherst Circle, Denver, CO 80231",8565 E Amherst Circle,Denver,CO,80231,671029,,,,,,,,,,,,,,,,,,,,,
609,13056883,https://www.zillow.com/homedetails/6381-E-Cornell-Ave-Denver-CO-80222/13056883_zpid/,"$719,000","6381 E Cornell Avenue, Denver, CO 80222",6381 E Cornell Avenue,Denver,CO,80222,719002,,,,,,,,,,,,,,,,,,,,,
610,67449202,https://www.zillow.com/homedetails/460-S-Marion-Pkwy-APT-1604-Denver-CO-80209/67449202_zpid/,"$550,000","460 S Marion Parkway  Unit 1604, Denver, CO 80209",460 S Marion Parkway  Unit 1604,Denver,CO,80209,543888,,,,,,,,,,,,,,,,,,,,,
611,13391221,https://www.zillow.com/homedetails/655-Jersey-St-Denver-CO-80220/13391221_zpid/,"$2,050,000","655 Jersey Street, Denver, CO 80220",655 Jersey Street,Denver,CO,80220,2050004,,,,,,,,,,,,,,,,,,,,,
612,13300660,https://www.zillow.com/homedetails/4642-Logan-St-Denver-CO-80216/13300660_zpid/,"$370,000","4642 Logan Street, Denver, CO 80216",4642 Logan Street,Denver,CO,80216,370400,,,,,,,,,,,,,,,,,,,,,
613,13425556,https://www.zillow.com/homedetails/4190-S-Pontiac-St-Denver-CO-80237/13425556_zpid/,"$975,000","4190 S Pontiac Street, Denver, CO 80237",4190 S Pontiac Street,Denver,CO,80237,964572,,,,,,,,,,,,,,,,,,,,,
614,13289205,https://www.zillow.com/homedetails/1535-Newport-St-Denver-CO-80220/13289205_zpid/,"$799,999","1535 Newport Street, Denver, CO 80220",1535 Newport Street,Denver,CO,80220,788529,,,,,,,,,,,,,,,,,,,,,
615,13396848,https://www.zillow.com/homedetails/432-Leyden-St-Denver-CO-80220/13396848_zpid/,"$1,559,000","432 Leyden, Denver, CO 80220",432 Leyden,Denver,CO,80220,1559000,,,,,,,,,,,,,,,,,,,,,
616,13294803,https://www.zillow.com/homedetails/4467-Winona-Ct-Denver-CO-80212/13294803_zpid/,"$1,950,000","4467 Winona Court, Denver, CO 80212",4467 Winona Court,Denver,CO,80212,1988400,,,,,,,,,,,,,,,,,,,,,
617,13275646,https://www.zillow.com/homedetails/21303-E-44th-Ave-Denver-CO-80249/13275646_zpid/,"$469,900","21303 E 44th Avenue, Denver, CO 80249",21303 E 44th Avenue,Denver,CO,80249,464601,,,,,,,,,,,,,,,,,,,,,
618,13344617,https://www.zillow.com/homedetails/164-S-Cherokee-St-Denver-CO-80223/13344617_zpid/,"$375,000","164 S Cherokee Street, Denver, CO 80223",164 S Cherokee Street,Denver,CO,80223,375000,,,,,,,,,,,,,,,,,,,,,
619,13333586,https://www.zillow.com/homedetails/965-N-Pennsylvania-St-Denver-CO-80203/13333586_zpid/,"$3,950,000","965 N Pennsylvania Street, Denver, CO 80203",965 N Pennsylvania Street,Denver,CO,80203,3794723,,,,,,,,,,,,,,,,,,,,,
620,2062412359,https://www.zillow.com/homedetails/9359-E-59th-Dr-N-Denver-CO-80238/2062412359_zpid/,"$1,375,000","9359 E 59th Drive N, Denver, CO 80238",9359 E 59th Drive N,Denver,CO,80238,,,,,,,,,,,,,,,,,,,,,,
621,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000,,,,,,,,,,,,,,,,,,,,,
622,63358201,https://www.zillow.com/homedetails/7777-E-23rd-Ave-UNIT-801-Denver-CO-80238/63358201_zpid/,"$550,000","7777 E 23rd Avenue  Unit 801, Denver, CO 80238",7777 E 23rd Avenue  Unit 801,Denver,CO,80238,550000,,,,,,,,,,,,,,,,,,,,,
